Day,Month,Year,time,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco,Hourly Demand Met (in MW)
16,10,2023,4,26.9,20,66,0,324,7.4,1011.3,3,3377.7
16,10,2023,5,27.6,20.4,65,0,333,7.4,1011.5,3,3428.99
16,10,2023,6,28.6,23.7,75,0,340,7.6,1011.2,3,3675.58
16,10,2023,7,28.9,20.6,61,0,55,5.5,1011,3,3713.06
16,10,2023,8,29.4,20.3,58,0,77,7.4,1010.4,3,3743.4
16,10,2023,9,29.4,21.4,62,0,250,13,1010.5,3,4038.86
16,10,2023,10,28.8,21.3,64,0,251,11.1,1010.4,3,4352.3
16,10,2023,11,28.2,21.5,67,0,254,7.4,1010.3,3,4414.73
16,10,2023,12,26.2,17.6,59,3.5,70,14.8,1009.6,3,4450.72
16,10,2023,13,26.5,21.5,74,1.1,270,5.5,1010.9,3,4172.77
16,10,2023,14,25.4,21.3,78,0,283,3.7,1011.7,3,4201.11
16,10,2023,15,24.2,14.9,56,0,90,11.2,1012.4,3,4282.07
16,10,2023,16,23.2,19.8,81,0,79,5.5,1012.5,7,4226.19
16,10,2023,17,22.8,19.8,83,0,92,5.5,1013,7,4214.67
16,10,2023,18,21.4,18,81,0,230,14.8,1016.7,18,4235.47
16,10,2023,19,22.1,19.6,86,0,108,3.7,1013.1,2,3999.52
16,10,2023,20,21.8,19.5,87,0,104,3.7,1012.8,2,3665.02
16,10,2023,21,18.8,17.8,94,0,0,0,1013.2,2,3395.13
16,10,2023,22,21.4,19.3,88,0,113,1.8,1012.7,2,3304.77
16,10,2023,23,21.3,19.4,89,0,235,1.8,1012.8,2,3054.9
17,10,2023,0,19.2,17.7,91,0,110,7.6,1014,3,2901.12
17,10,2023,1,21.7,19.4,87,0,316,3.7,1013.8,3,2786.34
17,10,2023,2,22.2,19.6,85,0,328,5.5,1014.5,3,2676.89
17,10,2023,3,21.6,18.2,81,0,0,0,1016.1,3,2590.9
17,10,2023,4,23.4,18.5,74,0,313,1.8,1016,3,2590.55
17,10,2023,5,25.1,19,69,0,313,1.8,1015.8,3,2760.51
17,10,2023,6,24.2,17.9,68,0,50,7.6,1018.9,3,3197.27
17,10,2023,7,27.4,19.2,61,0,291,3.7,1014.8,3,3338.86
17,10,2023,8,27.9,19.4,60,0,271,5.5,1014,3,3332
17,10,2023,9,25.6,17.3,60,0,50,5.4,1014.6,3,3543.48
17,10,2023,10,25.7,17.9,62,0.2,46,3.7,1014.1,18,3811.79
17,10,2023,11,25.7,18.6,65,0.7,38,3.7,1013.5,18,3861.12
17,10,2023,12,24.6,18.3,68,0,0,0,1014.3,4,3831.64
17,10,2023,13,24.8,19.2,71,0,11,1.8,1013.5,3,3579.24
17,10,2023,14,23.9,19.2,75,0,344,3.7,1014.1,3,3700.58
17,10,2023,15,22.4,19,81,0,0,0,1015.2,3,3752.42
17,10,2023,16,21.8,19,84,0,266,1.8,1015.2,3,3729.55
17,10,2023,17,21.4,18.8,85,0,254,1.8,1015.1,3,3789.65
17,10,2023,18,21,18.8,87,0,242,3.7,1014.9,2,3987.19
17,10,2023,19,20.6,18.5,88,0,264,1.8,1014.7,2,3801.8
17,10,2023,20,20.3,18.4,89,0,307,1.8,1014.5,2,3498.01
17,10,2023,21,19.4,18.7,96,0,0,0,1014.5,2,3181.98
17,10,2023,22,18.9,18.2,96,0,324,0,1014.8,3,3013.9
17,10,2023,23,18.6,17.9,96,0,279,1.8,1014.9,2,2847.11
18,10,2023,0,18.4,17.8,96,0,0,0,1014.5,2,2661.74
18,10,2023,1,19,17.7,92,0,272,1.8,1015.5,2,2519.04
18,10,2023,2,19.8,17.8,88,0,271,3.7,1016.1,2,2409.72
18,10,2023,3,20.8,17.6,82,0,0,0,1016.4,1,2335.54
18,10,2023,4,22.5,17.6,74,0,282,5.5,1016.6,1,2366.03
18,10,2023,5,24.5,17.5,65,0,290,7.4,1016.6,1,2577.93
18,10,2023,6,28.6,13.3,39,0,320,9.4,1016.4,1,3093.57
18,10,2023,7,27.3,16.6,52,0,296,9.3,1015.6,1,3279.97
18,10,2023,8,28.1,16.4,49,0,298,9.3,1014.6,1,3280.3
18,10,2023,9,30.2,13.9,37,0,290,9.4,1013.2,1,3511.44
18,10,2023,10,29.4,14.4,40,0,291,7.4,1013.1,1,3799.77
18,10,2023,11,28.6,15.2,44,0,292,5.5,1013,1,3842.97
18,10,2023,12,27.8,15.5,47,0,294,3.7,1012.9,1,3814.9
18,10,2023,13,26,16,54,0,292,3.7,1013.6,1,3572.93
18,10,2023,14,24.2,16.7,63,0,290,1.8,1014.2,1,3719.73
18,10,2023,15,22.2,17.3,74,0,0,0,1014.8,1,3808.22
18,10,2023,16,21.8,17.2,75,0,278,1.8,1014.8,1,3798.84
18,10,2023,17,21.2,17.2,78,0,277,1.8,1014.8,1,3878.11
18,10,2023,18,20,17.4,85,0,0,0,1014.8,1,4020.84
18,10,2023,19,20.1,16.9,82,0,284,1.8,1014.6,1,3872.31
18,10,2023,20,19.7,16.9,84,0,295,1.8,1014.4,1,3539.72
18,10,2023,21,18.8,17.5,92,0,0,0,1013.1,1,3214.28
18,10,2023,22,18.4,17.1,92,0,295,0,1013.5,1,3045.32
18,10,2023,23,18.1,16.8,92,0,275,0,1013.9,1,2878.03
19,10,2023,0,17.2,16.2,94,0,0,0,1014.5,1,2662.12
19,10,2023,1,18.5,16.3,87,0,269,1.8,1015.1,1,2507.82
19,10,2023,2,19.2,16.2,83,0,274,1.8,1015.8,1,2389.45
19,10,2023,3,20.6,17,80,0,0,0,1016.5,1,2297.83
19,10,2023,4,22.4,15.7,66,0,285,5.5,1016.5,1,2309.61
19,10,2023,5,24.9,15.5,56,0,289,7.4,1016.4,1,2543.07
19,10,2023,6,26.6,15.6,51,0,270,7.6,1016.1,1,3050.87
19,10,2023,7,28.2,14.4,43,0,294,9.3,1015.4,1,3238.72
19,10,2023,8,29,14,40,0,296,9.3,1014.4,1,3227.84
19,10,2023,9,29.4,12.3,35,0,270,7.6,1013.3,1,3431.98
19,10,2023,10,28.8,13.5,39,0,274,5.5,1013.1,1,3699.15
19,10,2023,11,28.1,14.3,43,0,280,3.7,1012.9,1,3778.49
19,10,2023,12,28.4,15,44,0,270,5.4,1012.5,1,3719.33
19,10,2023,13,25.7,16,55,0,294,1.8,1013.3,1,3480.51
19,10,2023,14,24,16.8,64,0,288,0,1013.9,1,3598.5
19,10,2023,15,21.8,16.5,72,0,0,0,1014.5,1,3689.41
19,10,2023,16,21.3,16.7,75,0,316,0,1014.7,1,3728.7
19,10,2023,17,20.8,16.6,77,0,288,0,1014.8,1,3823.99
19,10,2023,18,19.6,16.6,83,0,0,0,1015.1,1,3957.42
19,10,2023,19,19.8,16.6,82,0,4,0,1014.8,1,3815.1
19,10,2023,20,19.3,16.5,84,0,9,0,1014.5,1,3478.63
19,10,2023,21,18.2,16.9,92,0,0,0,1014.5,1,3124.86
19,10,2023,22,17.8,16.7,93,0,10,0,1014.8,1,2930.18
19,10,2023,23,17.4,16.3,93,0,3,0,1015,1,2766.57
20,10,2023,0,17.6,16.6,94,0,0,0,1015.4,1,2601.13
20,10,2023,1,17.7,16,90,0,353,0,1015.9,1,2444.49
20,10,2023,2,18.5,16.3,87,0,294,1.8,1016.5,1,2347.8
20,10,2023,3,20.2,18.3,89,0,0,0,1017.2,1,2274.5
20,10,2023,4,22,16.3,70,0,272,3.7,1016.8,1,2291.37
20,10,2023,5,24.8,16,58,0,263,3.7,1016.6,1,2529.01
20,10,2023,6,28,15.6,47,0,250,9.4,1016,1,2980.47
20,10,2023,7,28.4,15,44,0,270,5.5,1015.4,1,3258.6
20,10,2023,8,29.2,14.6,41,0,285,5.5,1014.4,1,3325.68
20,10,2023,9,30.6,14.7,38,0,320,7.6,1013.4,1,3569.37
20,10,2023,10,29.7,15,41,0,317,5.5,1013.2,1,3880.47
20,10,2023,11,28.8,15.7,45,0,310,3.7,1013.1,1,3917.7
20,10,2023,12,28.6,15.5,45,0,0,0,1014.6,1,3902.25
20,10,2023,13,26,16.8,57,0,296,1.8,1013.6,1,3604.36
20,10,2023,14,24.1,17.4,66,0,305,0,1014.3,1,3693.2
20,10,2023,15,21.4,16.8,75,0,0,0,1014.9,1,3767.64
20,10,2023,16,21.7,17.5,77,0,306,0,1015.6,1,3766.63
20,10,2023,17,20.9,17.3,80,0,250,0,1015.5,1,3838.69
20,10,2023,18,19.2,17,87,0,0,0,1015.1,1,3984.59
20,10,2023,19,19.6,16.8,84,0,15,1.8,1015.3,1,3820.75
20,10,2023,20,19.1,16.9,87,0,49,1.8,1015.1,1,3448.13
20,10,2023,21,17.8,16.5,92,0,0,0,1014.7,1,3136.32
20,10,2023,22,17.2,16.2,94,0,48,0,1015,1,2962.86
20,10,2023,23,17,16.2,95,0,48,0,1015.1,1,2785.43
21,10,2023,0,17.2,16.2,94,0,0,0,1015.5,1,2606.74
21,10,2023,1,17.4,16.6,95,0,51,0,1016,1,2444.57
21,10,2023,2,18.1,16.9,93,0,57,0,1016.7,1,2335.78
21,10,2023,3,20.6,17.8,84,0,0,0,1017.6,5,2265.76
21,10,2023,4,21.9,17.1,74,0,236,1.8,1017.2,1,2288.05
21,10,2023,5,25.1,16.8,60,0,234,1.8,1017,1,2468.53
21,10,2023,6,28.2,15.8,47,0,110,3.6,1016.9,1,2778.5
21,10,2023,7,29.1,16,45,0,253,3.7,1015.8,1,3073.95
21,10,2023,8,29.9,15.6,42,0,293,3.7,1014.9,1,3169.53
21,10,2023,9,31,14.2,36,0,290,7.6,1014,1,3342.95
21,10,2023,10,30.1,15.4,41,0,290,5.5,1013.9,1,3610.6
21,10,2023,11,29.3,16.1,45,0,289,3.7,1013.7,1,3641.63
21,10,2023,12,29.6,18.1,50,0,0,0,1013.5,1,3578.96
21,10,2023,13,26.4,17.5,58,0,293,1.8,1014.3,1,3352.09
21,10,2023,14,24.4,17.9,67,0,23,0,1014.9,1,3396.72
21,10,2023,15,22.2,17.8,76,0,0,0,1015.1,1,3435.11
21,10,2023,16,21.7,18.1,80,0,351,0,1015.6,1,3471.82
21,10,2023,17,21.1,18.1,83,0,57,0,1015.7,1,3573.76
21,10,2023,18,20,17.4,85,0,0,0,1015.8,1,3744.4
21,10,2023,19,20,18,88,0,79,0,1015.6,1,3576.87
21,10,2023,20,19.5,17.6,89,0,86,0,1015.5,1,3269.77
21,10,2023,21,19,17.3,90,0,0,0,1015.3,1,2976.85
21,10,2023,22,18.6,17.3,92,0,95,0,1015.5,1,2810.16
21,10,2023,23,18.1,16.9,93,0,128,0,1015.6,1,2641.55
22,10,2023,0,17.4,16.1,92,0,0,0,1016.5,1,2484.53
22,10,2023,1,18.5,17,91,0,219,0,1016.4,1,2318.82
22,10,2023,2,19.2,17.2,88,0,200,0,1017,1,2239.7
22,10,2023,3,20.2,17.2,83,0,180,5.4,1017.9,5,2190.61
22,10,2023,4,23,17,69,0,185,3.7,1017.6,5,2226.72
22,10,2023,5,25.8,16.6,57,0,193,3.7,1017.2,1,2441.19
22,10,2023,6,28.4,17,50,0,0,0,1017,1,2759.52
22,10,2023,7,29.3,15.8,44,0,233,3.7,1015.9,1,3069.8
22,10,2023,8,30.1,15.4,41,0,278,3.7,1015,1,3121.52
22,10,2023,9,30.8,14.4,37,0,0,0,1013.9,1,3201.25
22,10,2023,10,29.8,15.9,43,0,312,3.7,1013.9,1,3333.96
22,10,2023,11,29,16.9,48,0,305,1.8,1013.6,1,3338.65
22,10,2023,12,27.8,16.1,49,0,0,0,1013.4,1,3321.5
22,10,2023,13,26.5,18.1,60,0,301,1.8,1014.1,1,3092.31
22,10,2023,14,24.6,18.3,68,0,314,0,1014.8,1,3159.42
22,10,2023,15,22.2,18.8,81,0,0,0,1015.5,1,3183.5
22,10,2023,16,22,18,78,0,337,0,1015.6,2,3151.31
22,10,2023,17,21.4,18,81,0,350,0,1015.7,2,3308.41
22,10,2023,18,20.4,18.5,89,0,0,0,1015.7,2,3490.29
22,10,2023,19,20.3,17.9,86,0,5,0,1015.5,2,3401.11
22,10,2023,20,19.9,17.7,87,0,6,0,1015.3,2,3150.96
22,10,2023,21,19.2,17.9,92,0,0,0,1015,2,2947.83
22,10,2023,22,18.8,17.6,93,0,356,0,1015.1,1,2782.99
22,10,2023,23,18.4,17.2,93,0,349,0,1015.2,1,2626.11
23,10,2023,0,18.4,17.4,94,0,0,0,1015.6,1,2461.13
23,10,2023,1,18.6,17.3,92,0,278,0,1015.8,1,2320.09
23,10,2023,2,19.2,17.3,89,0,245,1.8,1016.3,1,2237.59
23,10,2023,3,20.8,18.2,85,0,0,0,1016.9,5,2204.61
23,10,2023,4,23.2,17.9,72,0,278,1.8,1016.6,1,2259.39
23,10,2023,5,25.6,17.5,61,0,278,3.7,1016.2,1,2516.78
23,10,2023,6,27.4,16.4,51,0,290,11.2,1015.3,1,2866.51
23,10,2023,7,28.8,16.7,48,0,283,5.5,1014.7,1,3158.37
23,10,2023,8,29.6,16.1,44,0,287,7.4,1013.6,1,3239.21
23,10,2023,9,30.6,13.4,35,0,290,11.2,1012,1,3417.65
23,10,2023,10,29.5,16,44,0,296,7.4,1012,5,3663.45
23,10,2023,11,28.7,16.6,48,0,292,5.5,1011.8,1,3755.98
23,10,2023,12,28.4,15,44,0,0,0,1010.2,1,3703.86
23,10,2023,13,26.2,17.8,60,0,284,1.8,1012.3,1,3474.46
23,10,2023,14,24.4,18.1,68,0,291,0,1013,1,3568.1
23,10,2023,15,22.6,18.2,76,0,0,0,1013.6,1,3622.39
23,10,2023,16,22,18,78,0,4,0,1013.7,1,3612.42
23,10,2023,17,21.3,18.1,82,0,49,0,1013.9,1,3705.95
23,10,2023,18,20.4,17.8,85,0,0,0,1014.1,1,3839.22
23,10,2023,19,20.2,17.8,86,0,358,0,1013.8,1,3654.9
23,10,2023,20,19.8,17.6,87,0,350,0,1013.5,1,3332.09
23,10,2023,21,19,17.7,92,0,0,0,1014,1,3043.35
23,10,2023,22,18.6,17.4,93,0,14,0,1013.9,1,2888.21
23,10,2023,23,18.3,17.1,93,0,11,0,1013.8,1,2736.34
24,10,2023,0,17.8,16.8,94,0,0,0,1013.4,1,2563.56
24,10,2023,1,18.5,17.2,92,0,358,0,1014.3,1,2436.05
24,10,2023,2,19.1,17.6,91,0,262,0,1014.8,1,2339.96
24,10,2023,3,20.6,17.4,82,0,140,7.6,1015.3,5,2264.33
24,10,2023,4,22.5,17.4,73,0,288,1.8,1015.2,1,2278.75
24,10,2023,5,25.3,17.2,61,0,295,3.7,1015,1,2406.23
24,10,2023,6,29,16.2,46,0,180,7.6,1014.3,1,2618.35
24,10,2023,7,28.8,16.4,47,0,302,5.5,1013.9,1,2878.16
24,10,2023,8,29.6,15.7,43,0,305,5.5,1012.9,1,2988.52
24,10,2023,9,30.8,12.7,33,0,290,9.4,1012.2,1,3116.62
24,10,2023,10,29.9,14,38,0,289,7.4,1012.1,1,3317.95
24,10,2023,11,29,15.2,43,0,288,3.7,1012,1,3367.68
24,10,2023,12,28.6,15.2,44,0,0,0,1011,1,3319.34
24,10,2023,13,26.4,16.9,56,0,288,1.8,1012.7,1,3117.81
24,10,2023,14,24.6,17.6,65,0,299,1.8,1013.4,1,3083.72
24,10,2023,15,21.2,17,77,0,0,0,1013.6,1,3014.6
24,10,2023,16,20.9,16.9,78,0,278,0,1013.9,1,2910.21
24,10,2023,17,20.6,17,80,0,305,0,1014.2,1,2895.85
24,10,2023,18,19.8,16.8,83,0,0,0,1013.8,1,3010.97
24,10,2023,19,19.7,16.7,83,0,315,0,1014.2,1,2845.51
24,10,2023,20,19.1,16.7,86,0,313,0,1014,1,2726.99
24,10,2023,21,18.6,16.9,90,0,0,0,1013.2,1,2704.95
24,10,2023,22,17.5,16.2,92,0,322,0,1013.6,1,2617.96
24,10,2023,23,17.4,15.7,90,0,347,0,1013.9,1,2481.3
25,10,2023,0,17.2,15.9,92,0,0,0,1014.2,1,2317.89
25,10,2023,1,17.8,15.8,88,0,238,1.8,1014.9,1,2191.49
25,10,2023,2,18.3,15.9,86,0,234,1.8,1015.6,1,2118.27
25,10,2023,3,20.4,16.8,80,0,0,0,1016,5,2065.42
25,10,2023,4,23.1,16.6,67,0,277,1.8,1015.9,1,2100.37
25,10,2023,5,25.8,16.4,56,0,277,3.7,1015.8,1,2326.04
25,10,2023,6,27.8,15.5,47,0,250,9.4,1015.9,1,2839.11
25,10,2023,7,29.2,15.3,43,0,282,7.4,1014.8,1,3068.93
25,10,2023,8,29.9,14.8,40,0,287,7.4,1013.9,1,3117.04
25,10,2023,9,30.2,14.3,38,0,320,7.6,1012.9,1,3396.89
25,10,2023,10,29.5,15.2,42,0,317,5.5,1012.8,1,3767.46
25,10,2023,11,28.8,15.7,45,0,311,3.7,1012.8,1,3826.52
25,10,2023,12,28.4,17,50,0,0,0,1012.6,1,3807.56
25,10,2023,13,26.1,16.9,57,0,295,1.8,1013.3,1,3555.35
25,10,2023,14,24.1,17.1,65,0,296,1.8,1013.9,1,3637.82
25,10,2023,15,22.4,18,76,0,0,0,1014.1,1,3715.53
25,10,2023,16,21.7,17.9,79,0,303,0,1014.3,1,3695.1
25,10,2023,17,21,17.6,81,0,311,0,1014.5,1,3848.91
25,10,2023,18,20.4,17.4,83,0,0,0,1014.7,1,3926.35
25,10,2023,19,19.8,17.4,86,0,312,0,1014.4,1,3758.47
25,10,2023,20,19.3,17.1,87,0,301,0,1014.1,1,3415.93
25,10,2023,21,19.2,17.7,91,0,0,0,1014.5,1,3117.06
25,10,2023,22,18.2,16.5,90,0,323,0,1014,1,2938.84
25,10,2023,23,17.8,16.1,90,0,329,0,1014.1,1,2751.48
26,10,2023,0,17.4,16.1,92,0,0,0,1013.7,1,2554.13
26,10,2023,1,18,15.8,87,0,261,1.8,1014.7,1,2394.47
26,10,2023,2,18.6,15.8,84,0,261,3.7,1015.3,1,2302.88
26,10,2023,3,21.4,15.5,69,0,290,9.4,1015.7,5,2233.35
26,10,2023,4,23.7,15.5,60,0,287,9.3,1015.5,1,2254
26,10,2023,5,26,15.7,53,0,283,9.3,1015.3,1,2498.24
26,10,2023,6,28.6,15.2,44,0,270,11.2,1015.3,1,3040.66
26,10,2023,7,29.1,15.3,43,0,282,9.3,1014.2,1,3258.51
26,10,2023,8,29.9,14.5,39,0,285,9.3,1013.2,1,3222.97
26,10,2023,9,31.2,12.6,32,0,270,9.4,1012.4,1,3430.9
26,10,2023,10,30.4,13.2,35,0,269,7.4,1012.3,1,3715.17
26,10,2023,11,29.5,14.5,40,0,268,5.5,1012.1,1,3785.2
26,10,2023,12,29.2,15.3,43,0,340,3.6,1011.9,1,3761.95
26,10,2023,13,26.4,16.1,53,0,266,1.8,1012.6,1,3492.68
26,10,2023,14,24.1,16.6,63,0,267,1.8,1013.3,1,3620.34
26,10,2023,15,21.4,16.8,75,0,0,0,1013.6,1,3719.5
26,10,2023,16,20.7,16.7,78,0,292,0,1013.8,1,3735.97
26,10,2023,17,20.1,16.5,80,0,264,0,1014,1,3820.54
26,10,2023,18,19.8,16.4,81,0,0,0,1014.1,1,3935.47
26,10,2023,19,18.9,16.3,85,0,262,0,1013.9,1,3744.69
26,10,2023,20,18.4,16.2,87,0,283,0,1013.7,1,3384.46
26,10,2023,21,18.6,16.6,88,0,0,0,1013,1,3086.52
26,10,2023,22,17.4,15.6,89,0,263,0,1013.4,1,2902.94
26,10,2023,23,16.9,15.2,90,0,263,0,1013.4,1,2714.97
27,10,2023,0,16.4,14.9,91,0,270,5.4,1013.4,1,2528.29
27,10,2023,1,17.3,14.8,85,0,306,1.8,1013.9,1,2377.7
27,10,2023,2,18.1,14.6,80,0,267,3.7,1014.5,1,2288.76
27,10,2023,3,21,14.4,66,0,270,7.6,1014.6,5,2218.72
27,10,2023,4,22.1,14.7,63,0,257,5.5,1015,1,2240.7
27,10,2023,5,25.3,14.7,52,0,260,5.5,1014.7,1,2490.95
27,10,2023,6,28.2,15.1,45,0,290,7.6,1014.1,1,3046.31
27,10,2023,7,29.3,14.3,40,0,265,7.4,1013.5,1,3288.04
27,10,2023,8,30.2,13.9,37,0,269,7.4,1012.6,1,3262.16
27,10,2023,9,31.2,10.5,28,0,0,0,1011.6,1,3504.31
27,10,2023,10,30.2,12.2,33,0,276,0,1011.4,1,3782.43
27,10,2023,11,29.3,13.9,39,0,288,1.8,1011.3,1,3869.78
27,10,2023,12,29,9.7,30,0,0,0,1011,1,3836.58
27,10,2023,13,26,16,54,0,285,1.8,1011.8,1,3557.38
27,10,2023,14,23.7,16.5,64,0,275,0,1012.5,1,3647.64
27,10,2023,15,21.2,16.2,73,0,0,0,1013.2,1,3702.73
27,10,2023,16,20.5,16.1,76,0,0,0,1013.3,1,3695.21
27,10,2023,17,19.7,16.2,80,0,0,0,1013.4,1,3786.17
27,10,2023,18,18.8,16,84,0,0,0,1013.8,1,3916.49
27,10,2023,19,18.5,15.9,85,0,0,0,1013.3,1,3745.18
27,10,2023,20,18,15.6,86,0,88,0,1013.1,1,3378.59
27,10,2023,21,17,15.3,90,0,0,0,1012.8,1,3057.64
27,10,2023,22,16.7,15.1,90,0,343,0,1012.9,1,2896.2
27,10,2023,23,16.5,14.9,90,0,354,0,1013,1,2716.03
28,10,2023,0,16.4,14.9,91,0,0,0,1013.3,1,2536.75
28,10,2023,1,17,14.8,87,0,259,0,1013.7,1,2374.94
28,10,2023,2,17.8,15.1,84,0,259,1.8,1014.3,1,2275.25
28,10,2023,3,18.2,15.8,86,0,0,0,1015.2,5,2207.88
28,10,2023,4,21.5,15.8,70,0,242,1.8,1014.9,2,2237.23
28,10,2023,5,24.8,15.7,57,0,242,3.7,1014.7,2,2402.83
28,10,2023,6,29.8,14.4,39,0,200,7.6,1014.6,2,2666.47
28,10,2023,7,28.9,15.1,43,0,249,5.5,1013.5,2,2968.15
28,10,2023,8,29.7,14.3,39,0,257,5.5,1012.5,2,3093.41
28,10,2023,9,31.8,12.6,31,0,320,7.6,1012,2,3312.8
28,10,2023,10,30.6,13.8,36,0,319,5.5,1011.8,2,3615.22
28,10,2023,11,29.3,15.1,42,0,317,1.8,1011.6,2,3684.34
28,10,2023,12,29,15.2,43,0,290,3.6,1011.8,2,3446.93
28,10,2023,13,25.9,16.7,57,0,277,0,1012,2,3207.16
28,10,2023,14,23.8,17.3,67,0,290,0,1012.7,2,3344.06
28,10,2023,15,21.8,17,74,0,0,0,1014,2,3403.32
28,10,2023,16,21,16.8,77,0,149,0,1014,2,3391.77
28,10,2023,17,20.3,16.7,80,0,172,0,1014,2,3535.79
28,10,2023,18,19.4,16.8,85,0,0,0,1014.1,2,3670.83
28,10,2023,19,19,16.6,86,0,128,0,1013.7,2,3505.37
28,10,2023,20,18.5,16.5,88,0,110,0,1013.3,2,3233.26
28,10,2023,21,17.2,15.2,88,0,0,0,1013.4,2,2963.07
28,10,2023,22,17.4,16.1,92,0,47,0,1013.4,2,2788.65
28,10,2023,23,17.1,16,93,0,30,0,1013.3,2,2622.87
29,10,2023,0,17.4,16.4,94,0,0,0,1013.4,2,2433.71
29,10,2023,1,17.6,16.3,92,0,28,0,1013.9,2,2294.56
29,10,2023,2,18.3,16.5,89,0,198,0,1014.5,5,2219.59
29,10,2023,3,19.8,16.4,81,0,0,0,1015.4,5,2148.17
29,10,2023,4,23,16.3,66,0,160,1.8,1015.1,2,2179.25
29,10,2023,5,26.2,16.4,55,0,160,1.8,1014.8,2,2334.49
29,10,2023,6,28,13.1,40,0,140,3.6,1014.7,2,2553.41
29,10,2023,7,30.3,16,42,0,132,3.7,1013.6,2,2849.06
29,10,2023,8,31.1,15.5,39,0,72,3.7,1012.7,2,2992.43
29,10,2023,9,32.8,13.5,31,0,90,5.4,1011.9,2,3190.99
29,10,2023,10,31.1,16.3,41,0,45,1.8,1011.6,2,3452.79
29,10,2023,11,30.1,17.2,46,0,64,1.8,1011.4,1,3536.15
29,10,2023,12,28.6,19,56,0,0,0,1011.2,1,3505.05
29,10,2023,13,27,18.3,59,0,315,0,1011.9,1,3270.08
29,10,2023,14,24.7,18.4,68,0,63,0,1012.6,1,3278.41
29,10,2023,15,21.6,17.8,79,0,0,0,1013.4,1,3260.41
29,10,2023,16,21,17.6,81,0,98,0,1013.6,1,3246.88
29,10,2023,17,20.5,17.5,83,0,99,0,1013.7,1,3375.96
29,10,2023,18,20.4,18.2,87,0,0,0,1014.2,1,3531.95
29,10,2023,19,19.4,17.4,88,0,32,0,1013.7,1,3407.87
29,10,2023,20,18.9,17,89,0,20,0,1013.5,1,3216.97
29,10,2023,21,19.2,17.7,91,0,0,0,1013.8,1,3010.55
29,10,2023,22,18.8,17.5,92,0,341,0,1013.9,1,2829.8
29,10,2023,23,18.3,17.1,93,0,360,0,1014,1,2640.44
30,10,2023,0,18,17,94,0,0,0,1014.1,1,2462.31
30,10,2023,1,18.4,17.4,94,0,39,0,1014.7,1,2307.06
30,10,2023,2,18.9,17.7,93,0,48,0,1015.3,5,2215.6
30,10,2023,3,19.4,16.8,85,0,0,0,1015.9,5,2178
30,10,2023,4,22.7,16.7,69,0,226,0,1015.7,5,2224.65
30,10,2023,5,25.9,16.7,57,0,192,1.8,1015.4,1,2490.75
30,10,2023,6,30.4,16.1,42,0,140,5.4,1015,1,3031.87
30,10,2023,7,30.1,16.5,44,0,195,3.7,1014.2,1,3264.8
30,10,2023,8,31,16.2,41,0,205,3.7,1013.2,1,3280.72
30,10,2023,9,32.6,16,37,0,90,3.6,1012.2,1,3506.75
30,10,2023,10,31.4,17.3,43,0,90,1.8,1012.1,1,3806.34
30,10,2023,11,30.1,18.5,50,0,91,1.8,1012,1,3853.42
30,10,2023,12,29.2,20.1,58,0,0,0,1012.2,1,3825.71
30,10,2023,13,26.9,19.8,65,0,8,0,1012.6,1,3562.47
30,10,2023,14,24.9,19.5,72,0,44,0,1013.4,1,3661.8
30,10,2023,15,22.4,19.2,82,0,0,0,1014.6,1,3728.27
30,10,2023,16,21.8,19.2,85,0,70,0,1014.7,1,3708.71
30,10,2023,17,21.3,18.9,86,0,237,0,1014.9,1,3804.4
30,10,2023,18,20.8,18.6,87,0,0,0,1015.5,1,3943.8
30,10,2023,19,20.2,18.7,91,0,0,0,1014.8,1,3786.36
30,10,2023,20,19.8,18.3,91,0,96,0,1014.6,1,3459.28
30,10,2023,21,19.4,18.1,92,0,0,0,1015.1,1,3163
30,10,2023,22,18.8,17.8,94,0,92,0,1015.1,5,3010.24
30,10,2023,23,18.5,17.7,95,0,14,0,1015.2,5,2811.27
31,10,2023,0,18.8,18.1,96,0,0,0,1015.8,5,2611.77
31,10,2023,1,18.6,17.9,96,0,21,0,1015.9,5,2453.87
31,10,2023,2,19,18.2,95,0,216,0,1016.6,5,2353.11
31,10,2023,3,21.4,19,86,0,0,0,1017.4,5,2297.25
31,10,2023,4,23,18.8,77,0,131,1.8,1017.2,5,2340.69
31,10,2023,5,26.2,18.6,63,0,150,1.8,1016.9,5,2589.97
31,10,2023,6,29.2,19.5,56,0,110,7.6,1016.5,5,3116.36
31,10,2023,7,30.2,18,48,0,153,3.7,1015.6,5,3350.34
31,10,2023,8,31,17.7,45,0,141,3.7,1014.6,1,3402.02
31,10,2023,9,31.8,17.7,43,0,90,7.6,1014.1,1,3610.81
31,10,2023,10,30.8,18.9,49,0,92,5.5,1013.9,1,3936.51
31,10,2023,11,29.7,19.7,55,0,97,3.7,1013.6,1,3989.53
31,10,2023,12,28.4,19.3,58,0,0,0,1013.5,1,3969.43
31,10,2023,13,26.8,20.4,68,0,248,0,1014.1,1,3710.45
31,10,2023,14,24.8,20.3,76,0,304,0,1014.8,1,3787.23
31,10,2023,15,23.6,20.5,83,0,0,0,1015.7,1,3840.83
31,10,2023,16,22.7,20.2,86,0,347,0,1015.9,2,3828.87
